"","key_ID","parliament_ID","session_ID","division_ID","division_number","date","type","bill_ID","bill_number","result","yea","nay","paired"
"1191",1191,42,"1","42-1-1191",1191,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","36","6"
"1192",1192,42,"1","42-1-1192",1192,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","100","38","6"
"1193",1193,42,"1","42-1-1193",1193,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","37","6"
"1194",1194,42,"1","42-1-1194",1194,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","39","6"
"1195",1195,42,"1","42-1-1195",1195,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","38","6"
"1196",1196,42,"1","42-1-1196",1196,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","38","6"
"1197",1197,42,"1","42-1-1197",1197,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","38","6"
"1198",1198,42,"1","42-1-1198",1198,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","34","6"
"1199",1199,42,"1","42-1-1199",1199,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","30","6"
"1200",1200,42,"1","42-1-1200",1200,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","95","62","6"
"1201",1201,42,"1","42-1-1201",1201,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","159","39","6"
"1202",1202,42,"1","42-1-1202",1202,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","143","27","6"
"1203",1203,42,"1","42-1-1203",1203,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","116","25","6"
"1204",1204,42,"1","42-1-1204",1204,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","111","22","6"
"1205",1205,42,"1","42-1-1205",1205,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","23","6"
"1206",1206,42,"1","42-1-1206",1206,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","110","27","6"
"1207",1207,42,"1","42-1-1207",1207,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","115","26","6"
"1208",1208,42,"1","42-1-1208",1208,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","110","25","6"
"1209",1209,42,"1","42-1-1209",1209,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","25","6"
"1210",1210,42,"1","42-1-1210",1210,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","82","38","6"
"1211",1211,42,"1","42-1-1211",1211,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","30","6"
"1212",1212,42,"1","42-1-1212",1212,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","28","6"
"1213",1213,42,"1","42-1-1213",1213,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","31","6"
"1214",1214,42,"1","42-1-1214",1214,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","106","25","6"
"1215",1215,42,"1","42-1-1215",1215,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","21","6"
"1216",1216,42,"1","42-1-1216",1216,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","21","6"
"1217",1217,42,"1","42-1-1217",1217,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","15","6"
"1218",1218,42,"1","42-1-1218",1218,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","19","6"
"1219",1219,42,"1","42-1-1219",1219,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","23","6"
"1220",1220,42,"1","42-1-1220",1220,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","22","6"
"1221",1221,42,"1","42-1-1221",1221,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","28","6"
"1222",1222,42,"1","42-1-1222",1222,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","96","35","6"
"1223",1223,42,"1","42-1-1223",1223,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","38","6"
"1224",1224,42,"1","42-1-1224",1224,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","33","6"
"1225",1225,42,"1","42-1-1225",1225,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","31","6"
"1226",1226,42,"1","42-1-1226",1226,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","113","30","6"
"1227",1227,42,"1","42-1-1227",1227,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","44","6"
"1228",1228,42,"1","42-1-1228",1228,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","112","29","6"
"1229",1229,42,"1","42-1-1229",1229,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","109","30","6"
"1230",1230,42,"1","42-1-1230",1230,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","93","31","6"
"1231",1231,42,"1","42-1-1231",1231,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","94","32","6"
"1232",1232,42,"1","42-1-1232",1232,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","91","34","6"
"1233",1233,42,"1","42-1-1233",1233,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","91","31","6"
"1234",1234,42,"1","42-1-1234",1234,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","88","29","6"
"1235",1235,42,"1","42-1-1235",1235,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","86","34","6"
"1236",1236,42,"1","42-1-1236",1236,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","83","33","6"
"1237",1237,42,"1","42-1-1237",1237,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","76","31","6"
"1238",1238,42,"1","42-1-1238",1238,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","80","32","6"
"1239",1239,42,"1","42-1-1239",1239,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","80","29","6"
"1240",1240,42,"1","42-1-1240",1240,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","114","1","6"
"1241",1241,42,"1","42-1-1241",1241,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","30","6"
"1242",1242,42,"1","42-1-1242",1242,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","97","30","6"
"1243",1243,42,"1","42-1-1243",1243,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","34","6"
"1244",1244,42,"1","42-1-1244",1244,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","102","37","6"
"1245",1245,42,"1","42-1-1245",1245,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","101","35","6"
"1246",1246,42,"1","42-1-1246",1246,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","91","47","6"
"1247",1247,42,"1","42-1-1247",1247,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","41","6"
"1248",1248,42,"1","42-1-1248",1248,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","118","38","6"
"1249",1249,42,"1","42-1-1249",1249,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","110","37","6"
"1250",1250,42,"1","42-1-1250",1250,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","112","34","6"
"1251",1251,42,"1","42-1-1251",1251,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","115","33","6"
"1252",1252,42,"1","42-1-1252",1252,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","28","6"
"1253",1253,42,"1","42-1-1253",1253,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","108","26","6"
"1254",1254,42,"1","42-1-1254",1254,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","103","27","6"
"1255",1255,42,"1","42-1-1255",1255,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","106","30","6"
"1256",1256,42,"1","42-1-1256",1256,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","27","6"
"1257",1257,42,"1","42-1-1257",1257,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","104","27","6"
"1258",1258,42,"1","42-1-1258",1258,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","98","28","6"
"1259",1259,42,"1","42-1-1259",1259,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","99","31","6"
"1260",1260,42,"1","42-1-1260",1260,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","105","34","6"
"1261",1261,42,"1","42-1-1261",1261,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","106","33","6"
"1262",1262,42,"1","42-1-1262",1262,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","122","33","6"
"1263",1263,42,"1","42-1-1263",1263,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","124","35","6"
"1264",1264,42,"1","42-1-1264",1264,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","116","35","6"
"1265",1265,42,"1","42-1-1265",1265,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","119","35","6"
"1266",1266,42,"1","42-1-1266",1266,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","121","33","6"
"1267",1267,42,"1","42-1-1267",1267,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","117","29","6"
"1268",1268,42,"1","42-1-1268",1268,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","117","29","6"
"1269",1269,42,"1","42-1-1269",1269,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","121","27","6"
"1270",1270,42,"1","42-1-1270",1270,"2019-03-20","Concurrence (in an opposed item)","None","None","Agreed To","118","31","6"
"1271",1271,42,"1","42-1-1271",1271,"2019-03-20","Concurrence (in estimates)","None","None","Agreed To","117","38","6"
"1272",1272,42,"1","42-1-1272",1272,"2019-03-20","Bill: second reading","42-1-C-96","C-96","Agreed To","118","37","6"
"1273",1273,42,"1","42-1-1273",1273,"2019-03-20","Bill: concurrence at report stage","42-1-C-96","C-96","Agreed To","143","35","6"
"1274",1274,42,"1","42-1-1274",1274,"2019-03-20","Bill: third reading","42-1-C-96","C-96","Agreed To","143","35","6"
"1275",1275,42,"1","42-1-1275",1275,"2019-03-20","Other (report)","None","None","Agreed To","175","0","6"
"1276",1276,42,"1","42-1-1276",1276,"2019-04-01","Motion (to proceed to Orders of the Day)","None","None","Agreed To","157","108","2"
"1277",1277,42,"1","42-1-1277",1277,"2019-04-02","Motion (to proceed to Orders of the Day)","None","None","Agreed To","158","115","0"
"1278",1278,42,"1","42-1-1278",1278,"2019-04-03","Motion (to proceed to Orders of the Day)","None","None","Agreed To","162","120","2"
"1279",1279,42,"1","42-1-1279",1279,"2019-04-03","Bill: second reading","42-1-C-420","C-420","Negatived","42","240","2"
"1280",1280,42,"1","42-1-1280",1280,"2019-04-04","Motion (to proceed to Orders of the Day)","None","None","Agreed To","152","97","2"
"1281",1281,42,"1","42-1-1281",1281,"2019-04-04","Other (budgetary policy)","None","None","Negatived","25","228","6"
"1282",1282,42,"1","42-1-1282",1282,"2019-04-04","Other (budgetary policy)","None","None","Negatived","68","182","6"
"1283",1283,42,"1","42-1-1283",1283,"2019-04-04","Other (budgetary policy)","None","None","Agreed To","156","94","6"
"1284",1284,42,"1","42-1-1284",1284,"2019-04-08","Motion (to proceed to Orders of the Day)","None","None","Agreed To","165","113","8"
"1285",1285,42,"1","42-1-1285",1285,"2019-04-08","Motion (Ways and Means)","None","None","Agreed To","162","107","8"
"1286",1286,42,"1","42-1-1286",1286,"2019-04-08","Bill: concurrence at report stage","42-1-C-82","C-82","Agreed To","270","0","8"
"1287",1287,42,"1","42-1-1287",1287,"2019-04-09","Bill: time allocation","42-1-C-88","C-88","Agreed To","165","117","6"
"1288",1288,42,"1","42-1-1288",1288,"2019-04-09","Bill: second reading","42-1-C-88","C-88","Agreed To","205","80","8"
"1289",1289,42,"1","42-1-1289",1289,"2019-04-09","Motion (opposition)","None","None","Negatived","121","162","8"
"1290",1290,42,"1","42-1-1290",1290,"2019-04-10","Other (report)","None","None","Negatived","127","157","8"
"1291",1291,42,"1","42-1-1291",1291,"2019-04-10","Motion (private members' business)","None","None","Agreed To","285","0","8"
"1292",1292,42,"1","42-1-1292",1292,"2019-04-10","Bill: second reading","42-1-C-278","C-278","Negatived","91","194","8"
"1293",1293,42,"1","42-1-1293",1293,"2019-04-10","Bill: second reading","42-1-S-215","S-215","Negatived","45","237","8"
"1294",1294,42,"1","42-1-1294",1294,"2019-04-11","Bill: time allocation","42-1-C-93","C-93","Agreed To","153","103","8"
"1295",1295,42,"1","42-1-1295",1295,"2019-04-11","Bill: time allocation","42-1-C-92","C-92","Agreed To","151","105","8"
"1296",1296,42,"1","42-1-1296",1296,"2019-04-11","Motion (to proceed to Orders of the Day)","None","None","Negatived","35","111","8"
"1297",1297,42,"1","42-1-1297",1297,"2019-04-30","Motion (to proceed to Orders of the Day)","None","None","Agreed To","164","118","0"
"1298",1298,42,"1","42-1-1298",1298,"2019-04-30","Bill: time allocation","42-1-C-97","C-97","Agreed To","165","127","0"
"1299",1299,42,"1","42-1-1299",1299,"2019-04-30","Motion (opposition)","None","None","Negatived","46","251","0"
"1300",1300,42,"1","42-1-1300",1300,"2019-04-30","Bill: second reading","42-1-C-97","C-97","Negatived","85","211","0"
"1301",1301,42,"1","42-1-1301",1301,"2019-04-30","Bill: second reading","42-1-C-97","C-97","Agreed To","167","130","0"
"1302",1302,42,"1","42-1-1302",1302,"2019-05-01","Motion (opposition)","None","None","Negatived","132","163","0"
"1303",1303,42,"1","42-1-1303",1303,"2019-05-01","Bill: second reading","42-1-C-419","C-419","Negatived","134","160","0"
"1304",1304,42,"1","42-1-1304",1304,"2019-05-01","Bill: second reading","42-1-C-415","C-415","Negatived","61","225","0"
"1305",1305,42,"1","42-1-1305",1305,"2019-05-02","Motion (to proceed to Orders of the Day)","None","None","Agreed To","148","105","0"
"1306",1306,42,"1","42-1-1306",1306,"2019-05-02","Bill: concurrence at report stage","42-1-C-91","C-91","Agreed To","254","0","0"
"1307",1307,42,"1","42-1-1307",1307,"2019-05-06","Bill: second reading","42-1-C-93","C-93","Agreed To","240","28","0"
"1308",1308,42,"1","42-1-1308",1308,"2019-05-08","Motion (opposition)","None","None","Negatived","86","199","2"
"1309",1309,42,"1","42-1-1309",1309,"2019-05-08","Motion (to proceed to Orders of the Day)","None","None","Agreed To","153","120","2"
"1310",1310,42,"1","42-1-1310",1310,"2019-05-08","Bill: time allocation","42-1-C-84","C-84","Agreed To","149","119","2"
"1311",1311,42,"1","42-1-1311",1311,"2019-05-08","Bill: third reading","42-1-C-84","C-84","Agreed To","276","0","2"
"1312",1312,42,"1","42-1-1312",1312,"2019-05-08","Motion (private members' business)","None","None","Agreed To","278","0","2"
"1313",1313,42,"1","42-1-1313",1313,"2019-05-08","Motion (private members' business)","None","None","Agreed To","276","0","2"
"1314",1314,42,"1","42-1-1314",1314,"2019-05-08","Bill: second reading","42-1-C-406","C-406","Negatived","89","187","2"
"1315",1315,42,"1","42-1-1315",1315,"2019-05-13","Bill: time allocation","42-1-C-55","C-55","Agreed To","153","106","0"
"1316",1316,42,"1","42-1-1316",1316,"2019-05-13","Bill: motion respecting Senate amendments","42-1-C-55","C-55","Agreed To","185","86","0"
"1317",1317,42,"1","42-1-1317",1317,"2019-05-16","Motion (opposition)","None","None","Negatived","42","227","0"
"1318",1318,42,"1","42-1-1318",1318,"2019-05-16","Bill: second reading","42-1-C-266","C-266","Agreed To","224","38","0"
"1319",1319,42,"1","42-1-1319",1319,"2019-05-28","Motion (Ways and Means)","None","None","Agreed To","255","47","0"
"1320",1320,42,"1","42-1-1320",1320,"2019-05-28","Motion (for closure)","None","None","Agreed To","156","129","0"
"1321",1321,42,"1","42-1-1321",1321,"2019-05-28","Government business","None","None","Negatived","111","163","0"
"1322",1322,42,"1","42-1-1322",1322,"2019-05-28","Government business","None","None","Agreed To","155","119","0"
"1323",1323,42,"1","42-1-1323",1323,"2019-05-29","Motion (private members' business)","None","None","Negatived","49","231","2"
"1324",1324,42,"1","42-1-1324",1324,"2019-05-29","Motion (private members' business)","None","None","Negatived","57","222","2"
"1325",1325,42,"1","42-1-1325",1325,"2019-05-29","Bill: second reading","42-1-S-243","S-243","Negatived","134","150","2"
"1326",1326,42,"1","42-1-1326",1326,"2019-05-29","Motion (private members' business)","None","None","Agreed To","275","6","2"
"1327",1327,42,"1","42-1-1327",1327,"2019-05-29","Motion (for the production of papers)","None","None","Negatived","110","139","2"
"1328",1328,42,"1","42-1-1328",1328,"2019-06-03","Bill: amendment at report stage","42-1-C-93","C-93","Agreed To","167","100","0"
"1329",1329,42,"1","42-1-1329",1329,"2019-06-03","Bill: amendment at report stage","42-1-C-93","C-93","Negatived","84","183","0"
"1330",1330,42,"1","42-1-1330",1330,"2019-06-03","Bill: concurrence at report stage","42-1-C-93","C-93","Agreed To","244","23","0"
"1331",1331,42,"1","42-1-1331",1331,"2019-06-04","Motion (to proceed to Orders of the Day)","None","None","Agreed To","143","87","4"
"1332",1332,42,"1","42-1-1332",1332,"2019-06-04","Bill: time allocation","42-1-C-97","C-97","Agreed To","152","94","4"
"1333",1333,42,"1","42-1-1333",1333,"2019-06-04","Motion (Ways and Means)","None","None","Agreed To","200","78","4"
"1334",1334,42,"1","42-1-1334",1334,"2019-06-04","Motion (opposition)","None","None","Negatived","37","165","4"
"1335",1335,42,"1","42-1-1335",1335,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","72","197","4"
"1336",1336,42,"1","42-1-1336",1336,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","38","234","4"
"1337",1337,42,"1","42-1-1337",1337,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","115","159","4"
"1338",1338,42,"1","42-1-1338",1338,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","110","164","4"
"1339",1339,42,"1","42-1-1339",1339,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","106","166","4"
"1340",1340,42,"1","42-1-1340",1340,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Agreed To","192","82","4"
"1341",1341,42,"1","42-1-1341",1341,"2019-06-05","Bill: amendment at report stage","42-1-C-97","C-97","Negatived","40","230","4"
"1342",1342,42,"1","42-1-1342",1342,"2019-06-05","Bill: concurrence at report stage","42-1-C-97","C-97","Agreed To","160","111","4"
"1343",1343,42,"1","42-1-1343",1343,"2019-06-06","Bill: third reading","42-1-C-97","C-97","Negatived","30","226","2"
"1344",1344,42,"1","42-1-1344",1344,"2019-06-06","Bill: third reading","42-1-C-97","C-97","Agreed To","157","97","2"
"1345",1345,42,"1","42-1-1345",1345,"2019-06-10","Bill: concurrence at report stage","42-1-C-88","C-88","Agreed To","194","77","2"
"1346",1346,42,"1","42-1-1346",1346,"2019-06-10","Motion for closure","42-1-C-101","C-101","Agreed To","159","92","2"
"1347",1347,42,"1","42-1-1347",1347,"2019-06-10","Bill: second reading","42-1-C-101","C-101","Negatived","76","173","2"
"1348",1348,42,"1","42-1-1348",1348,"2019-06-11","Motion (to proceed to Orders of the Day)","None","None","Agreed To","157","105","6"
"1349",1349,42,"1","42-1-1349",1349,"2019-06-11","Motion (opposition)","None","None","Negatived","42","246","6"
"1350",1350,42,"1","42-1-1350",1350,"2019-06-11","Motion for closure","42-1-C-59","C-59","Agreed To","153","96","6"
"1351",1351,42,"1","42-1-1351",1351,"2019-06-11","Bill: motion respecting Senate amendments","42-1-C-59","C-59","Negatived","86","162","6"
"1352",1352,42,"1","42-1-1352",1352,"2019-06-11","Bill: motion respecting Senate amendments","42-1-C-59","C-59","Agreed To","155","93","6"
"1353",1353,42,"1","42-1-1353",1353,"2019-06-11","Bill: time allocation","42-1-C-88","C-88","Agreed To","151","52","6"
"1354",1354,42,"1","42-1-1354",1354,"2019-06-13","Motion (to proceed to Orders of the Day)","None","None","Agreed To","149","87","4"
"1355",1355,42,"1","42-1-1355",1355,"2019-06-13","Bill: time allocation","42-1-C-68","C-68","Agreed To","154","104","4"
"1356",1356,42,"1","42-1-1356",1356,"2019-06-13","Bill: time allocation","42-1-C-100","C-100","Agreed To","152","100","4"
"1357",1357,42,"1","42-1-1357",1357,"2019-06-13","Motion for closure","42-1-C-69","C-69","Agreed To","147","72","4"
"1358",1358,42,"1","42-1-1358",1358,"2019-06-13","Bill: motion respecting Senate amendments","42-1-C-69","C-69","Negatived","54","166","4"
"1359",1359,42,"1","42-1-1359",1359,"2019-06-13","Bill: motion respecting Senate amendments","42-1-C-69","C-69","Agreed To","164","56","4"
"1360",1360,42,"1","42-1-1360",1360,"2019-06-17","Bill: time allocation","42-1-C-83","C-83","Agreed To","152","94","2"
"1361",1361,42,"1","42-1-1361",1361,"2019-06-17","Bill: third reading","42-1-C-88","C-88","Agreed To","198","78","2"
"1362",1362,42,"1","42-1-1362",1362,"2019-06-17","Bill: motion respecting Senate amendments","42-1-C-68","C-68","Negatived","77","198","2"
"1363",1363,42,"1","42-1-1363",1363,"2019-06-17","Bill: motion respecting Senate amendments","42-1-C-68","C-68","Agreed To","193","81","2"
"1364",1364,42,"1","42-1-1364",1364,"2019-06-17","Motion (for closure)","None","None","Agreed To","155","104","2"
"1365",1365,42,"1","42-1-1365",1365,"2019-06-17","Government business","None","None","Negatived","64","183","2"
"1366",1366,42,"1","42-1-1366",1366,"2019-06-17","Government business","None","None","Agreed To","186","63","2"
"1367",1367,42,"1","42-1-1367",1367,"2019-06-18","Bill: motion respecting Senate amendments","42-1-C-58","C-58","Agreed To","164","134","2"
"1368",1368,42,"1","42-1-1368",1368,"2019-06-18","Motion (opposition)","None","None","Negatived","83","206","2"
"1369",1369,42,"1","42-1-1369",1369,"2019-06-18","Concurrence (in estimates)","None","None","Agreed To","167","123","2"
"1370",1370,42,"1","42-1-1370",1370,"2019-06-18","Bill: second reading","42-1-C-102","C-102","Agreed To","167","123","2"
"1371",1371,42,"1","42-1-1371",1371,"2019-06-18","Bill: concurrence at report stage","42-1-C-102","C-102","Agreed To","167","123","2"
"1372",1372,42,"1","42-1-1372",1372,"2019-06-18","Bill: third reading","42-1-C-102","C-102","Agreed To","167","123","2"
"1373",1373,42,"1","42-1-1373",1373,"2019-06-18","Motion for closure","42-1-C-48","C-48","Agreed To","157","113","2"
"1374",1374,42,"1","42-1-1374",1374,"2019-06-18","Bill: motion respecting Senate amendments","42-1-C-48","C-48","Agreed To","190","86","2"
"1375",1375,42,"1","42-1-1375",1375,"2019-06-19","Motion (Ways and Means)","None","None","Agreed To","256","36","2"
"1376",1376,42,"1","42-1-1376",1376,"2019-06-19","Bill: second reading","42-1-C-331","C-331","Negatived","49","238","2"
"1377",1377,42,"1","42-1-1377",1377,"2019-06-19","Motion (private members' business)","None","None","Agreed To","285","0","2"
"1378",1378,42,"1","42-1-1378",1378,"2019-06-19","Motion for closure","42-1-C-75","C-75","Agreed To","149","67","2"
"1379",1379,42,"1","42-1-1379",1379,"2019-06-19","Bill: motion respecting Senate amendments","42-1-C-75","C-75","Agreed To","161","58","2"
